"","MSA_STATE","CBSA_code","name_2017match","name_2010match","MSA","state","total_pop","urb_pop","urb_land","urb_landsqmi","state_dom","ratio","urb_den","Median","Under18","y18to24","y25to34","y35to44","y45to54","y55to64","y65to74","y75","total","pincom2019","gdp2017","white","black","native","asian","LND010190D","land","total_den"
"273","San Angelo, TX","41660","San Angelo, TX","San Angelo, TX","San Angelo","TX",122027,92984,120890423,46.68,"TX",0.761995296122989,769.159356816875,34.4,0.235211003103118,0.137511960866727,0.133264176421666,0.109762750060363,0.131484578306788,0.113652826341629,0.0721318512291747,0.0669808536705329,111823,49308,5142,86.7,4.2,0.4,1.3,3515.89,9141.314,13.34895617851
"274","San Antonio-New Braunfels, TX","41700","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX","San Antonio-New Braunfels","TX",2550960,1758210,1546484874,597.1,"TX",0.689234641076301,1136.90733712278,34.1,0.268643104249786,0.103842786117951,0.139422116510183,0.134010701476961,0.137197620732338,0.107168327959569,0.0609486639023051,0.0487666790509067,2142508,48684,129298,80.7,6.8,0.6,2.5,7385.34,19201.884,132.849464146331
"275","San Diego-Chula Vista-Carlsbad, CA","41740","San Diego-Carlsbad, CA","San Diego-Carlsbad-San Marcos, CA","San Diego-Chula Vista-Carlsbad","CA",3338330,2956746,1896936256,732.41,"CA",0.885696141483916,1558.6954968296,34.6,0.233956307488128,0.118839354856843,0.152140348972786,0.135870911923931,0.139169770553091,0.106488746049269,0.0583314191488874,0.0552031410070646,3095313,63729,231845,70.7,5,0.7,11.9,4525.92,11767.392,283.693277150961
"276","San Francisco-Oakland-Berkeley, CA","41860","San Francisco-Oakland-Hayward, CA","San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-Berkeley","CA",4731803,3281212,1356171095,523.62,"CA",0.693437998158419,2419.46758200152,38.3,0.212353626235788,0.0886605152799367,0.149960407261998,0.150943940235148,0.150212056997858,0.121818539550412,0.0665854590739336,0.0594654553649256,4335391,104921,500710,49,7.3,0.5,26.1,3424.62,8904.012,531.423699788365
"277","San Jose-Sunnyvale-Santa Clara, CA","41940","San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara","CA",1990660,1664496,740693828,285.98,"CA",0.836152833733536,2247.21192087482,36.1,0.24258714766257,0.0888339173754199,0.150522807038556,0.155690722087243,0.14798920579168,0.104243482672813,0.0596104002861325,0.0505223170855855,1836911,114080,275293,45.6,2.4,0.5,35.4,2695.34,7007.884,284.060067204309
"278","San Luis Obispo-Paso Robles, CA","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","San Luis Obispo-Paso Robles, CA","San Luis Obispo-Paso Robles","CA",283111,124307,134312281,51.85,"CA",0.439075133075013,925.507325722508,39.4,0.188553499705159,0.146660139372564,0.119078613098351,0.110340939856177,0.14557720194187,0.137651731772717,0.0785760114524342,0.0735618628007284,269637,61004,15207,85.5,1.9,0.9,3.6,3615.73,9400.898,30.1153145156984
"279","Santa Cruz-Watsonville, CA","42100","Santa Cruz-Watsonville, CA","Santa Cruz-Watsonville, CA","Santa Cruz-Watsonville","CA",273213,237237,210285604,81.19,"CA",0.868322517596161,1128.16567319558,36.9,0.211211134910169,0.138233567851453,0.12862543924507,0.126056665472479,0.147788339139118,0.13695680343926,0.0604995769526873,0.050628472989763,262382,71592,13373,74.8,1.1,0.5,4.8,607.72,1580.072,172.911740730802
"280","Santa Fe, NM","42140","Santa Fe, NM","Santa Fe, NM","Santa Fe","NM",150358,93656,156407898,60.39,"NM",0.622886710384549,598.793291116284,43,0.209724630644378,0.0742179371575224,0.115336061593952,0.126212110702643,0.155032253589512,0.168238884650066,0.0928417840049941,0.0583963376569328,144170,60276,7256,83.8,1.1,3.2,1.3,1910.95,4968.47,30.2624349145713
"281","Santa Maria-Santa Barbara, CA","42060","Santa Maria-Santa Barbara, CA","Santa Barbara-Santa Maria-Goleta, CA","Santa Maria-Santa Barbara","CA",446499,326308,220086965,84.98,"CA",0.730814626684494,1482.63210408667,33.6,0.231300204059968,0.14925158352894,0.136099741681313,0.119081376284221,0.129744394248576,0.106193750810932,0.0631665860649453,0.0651623633211055,423895,66076,26135,77.5,2,1,5.6,3789.56,9852.856,45.3167081707071
"282","Santa Rosa-Petaluma, CA","42220","Santa Rosa, CA","Santa Rosa-Petaluma, CA","Santa Rosa-Petaluma","CA",494336,372309,308973502,119.3,"CA",0.753149679570171,1204.98682764064,39.9,0.220036868797507,0.0952326826183459,0.126678625603975,0.125244379781681,0.151934991878118,0.1416555412728,0.0734565324317287,0.0657603776158453,483878,66700,28673,74.8,1.7,0.9,4.1,1768.35,4597.71,107.517873028094
"283","Savannah, GA","42340","Savannah, GA","Savannah, GA","Savannah","GA",393353,260677,428626255,165.49,"GA",0.662705000343203,608.168531346732,34.3,0.240987770812776,0.11943810753975,0.147656432046167,0.127081709151897,0.137107283716568,0.11167368121262,0.0654121992687228,0.0506428162514995,347611,47869,18533,59.6,33.3,0.3,2.2,1583.75,4117.75,95.5261975593467
"284","Scranton--Wilkes-Barre, PA","42540","Scranton--Wilkes-Barre--Hazleton, PA","Scranton--Wilkes-Barre, PA","Scranton--Wilkes-Barre","PA",553885,12560322,15509608724,5988.35,"PA--NJ--DE--MD",22.6767686433104,809.841319888606,42.3,0.203849681795359,0.0957292980691268,0.110627343066652,0.126749593262258,0.151040308286805,0.134550796531773,0.0854229096696243,0.0920300693184016,563631,47385,23688,89.4,4,0.1,1.8,1776.53,4618.978,119.915054802166
"285","Seattle-Tacoma-Bellevue, WA","42660","Seattle-Tacoma-Bellevue, WA","Seattle-Tacoma-Bellevue, WA","Seattle-Tacoma-Bellevue","WA",3979845,3059393,2616697301,1010.31,"WA",0.768721646194764,1169.18108901279,36.8,0.228441753597365,0.0929150426666132,0.152325318062718,0.148174215486965,0.152475326391669,0.117520478607969,0.0589198411888567,0.0492280239978441,3439809,78073,356572,68.3,5.8,0.8,13.6,6309.97,16405.922,242.585878440724
"286","Sebastian-Vero Beach, FL","42680","Sebastian-Vero Beach, FL","Sebastian-Vero Beach, FL","Sebastian-Vero Beach","FL",159923,149422,250327416,96.65,"FL",0.934337149753319,596.906253368588,49.1,0.188019822065088,0.0658706929028893,0.0902353145738546,0.102986350595531,0.137486596922364,0.14368823716927,0.130669139594865,0.141043846176138,138028,80818,5472,86.4,8.9,0.3,1.3,616.97,1604.122,99.6950356643697
"287","Sebring-Avon Park, FL","42700","Sebring, FL","Sebring, FL","Sebring-Avon Park","FL",106221,61625,119581009,46.17,"FL",0.580158349102343,515.341027102389,51.5,0.181928613366266,0.065727937157087,0.0871783451096309,0.0896483307351244,0.118528941347964,0.134857165995181,0.165681371854311,0.156449294434434,98786,34480,2090,80.8,9.7,0.2,1.4,1106.36,2876.536,36.9267062883969
"288","Sheboygan, WI","43100","Sheboygan, WI","Sheboygan, WI","Sheboygan","WI",115340,71313,86596291,33.44,"WI",0.618285070227155,823.511020812658,40.3,0.238790722640186,0.0769823473902015,0.12002735764932,0.130347078532037,0.161072489113214,0.127152466950055,0.0729479598639044,0.072679577861082,115507,54703,6675,88.8,2,0.3,5.7,1271.07,3304.782,34.9009405158948
"289","Sherman-Denison, TX","43300","Sherman-Denison, TX","Sherman-Denison, TX","Sherman-Denison","TX",136212,61900,93053643,35.93,"TX",0.45443866913341,665.207701755427,39.5,0.241005319456969,0.0928381743425135,0.113512082530175,0.121735317719665,0.149333620126244,0.126252306063188,0.085012037029377,0.0703111427318679,120877,43987,4407,86.5,5.5,1.1,1.6,979.25,2546.05,53.4993421181831
"290","Shreveport-Bossier City, LA","43340","Shreveport-Bossier City, LA","Shreveport-Bossier City, LA","Shreveport-Bossier City","LA",394706,298317,479745451,185.23,"LA",0.755795452818047,621.823509484408,36,0.249214759510692,0.0984084454747067,0.139878174830157,0.121275752375792,0.140442644830458,0.119027907396815,0.0710680274156807,0.0606842881656983,398604,48310,22746,55.3,39.9,0.5,1.4,2698.57,7016.282,56.2557206224037
"291","Sierra Vista-Douglas, AZ","43420","Sierra Vista-Douglas, AZ","Sierra Vista-Douglas, AZ","Sierra Vista-Douglas","AZ",125922,70418,93122058,35.95,"AZ",0.559219199186798,756.190332477403,39.7,0.230307736817261,0.0922220699526442,0.12546251884336,0.111826778127998,0.133860186073424,0.133586100832915,0.101183134621534,0.0715514747308635,131346,41766,3995,85.5,4.1,1.2,1.9,6219.32,16170.232,7.78727231619188
"292","Sioux City, IA-NE-SD","43580","Sioux City, IA-NE-SD","Sioux City, IA-NE-SD","Sioux City","IA-NE-SD",144701,106494,140818781,54.37,"IA--NE--SD",0.735958977477695,756.248557498875,35.6,0.270489005899274,0.0968957423542768,0.125897601983605,0.122032080347131,0.13744541256608,0.117637226018095,0.0662292707049179,0.0633736601266219,143577,52829,9814,84.5,3.4,1.9,2.6,2094.7,5446.22,26.5690699237269
"293","Sioux Falls, SD","43620","Sioux Falls, SD","Sioux Falls, SD","Sioux Falls","SD",268232,156777,166203165,64.17,"SD",0.584482835754123,943.285285812698,34.5,0.25979032773886,0.0914829953430503,0.155773434796133,0.130793258594328,0.142486013817516,0.107854605035464,0.0564529201221409,0.0553664445525079,228261,62003,19700,88.3,4.5,1.6,1.8,2587.09,6726.434,39.8772960531539
"294","South Bend-Mishawaka, IN-MI","43780","South Bend-Mishawaka, IN-MI","South Bend-Mishawaka, IN-MI","South Bend-Mishawaka","IN-MI",323613,278165,417195945,161.08,"IN--MI",0.85956064805802,666.749050017732,37.4,0.244683983660376,0.10668370799188,0.121638723905471,0.122612961431471,0.142702303084981,0.124094679598025,0.0689609803774152,0.0686226599503797,319224,48035,14225,79.6,11.7,0.6,2.2,969.48,2520.648,128.384843897284
"295","Spartanburg, SC","43900","Spartanburg, SC","Spartanburg, SC","Spartanburg","SC",319785,180786,492179513,190.03,"SC",0.565336085182232,367.317198755487,38,0.244278192235858,0.0978660391759612,0.119107162328047,0.136507367036337,0.14402037234398,0.123764100074919,0.0776132842314822,0.0568434825734154,284307,44169,15990,73.2,20.4,0.1,2.4,819.21,2129.946,150.137609122485
"296","Spokane-Spokane Valley, WA","44060","Spokane-Spokane Valley, WA","Spokane, WA","Spokane-Spokane Valley","WA",568521,387847,425287244,164.2,"WA",0.682203471815465,911.964808424868,36.8,0.232379287001216,0.114095084896471,0.132203361055641,0.12253910585479,0.143934586956014,0.125463423743848,0.0682588424539653,0.0611263080380543,471221,47827,25498,87.9,1.6,1.6,2.2,4321.48,11235.848,50.5988511058533
"297","Springfield, IL","44100","Springfield, IL","Springfield, IL","Springfield","IL",206868,161316,239148873,92.34,"IL",0.779801612622542,674.542171060116,39.4,0.237031926535662,0.0828805252890517,0.127335014512062,0.125479373840225,0.155150592377599,0.132521292287196,0.0734072417566732,0.0661940334015321,210170,49301,10250,82.8,12.1,0.1,1.9,1192.51,3100.526,66.7202919762647
"298","Springfield, MA","44140","Springfield, MA","Springfield, MA","Springfield","MA",697382,621300,902757017,348.56,"MA--CT",0.890903407314786,688.225057573826,38.9,0.217505938447951,0.127602310150056,0.112715061289401,0.122409956388846,0.150933267142127,0.129362919263084,0.0690548415307486,0.070415705787786,692942,53978,27886,84,6.7,0.2,2.9,1904.45,4951.57,140.840581876051
"299","Springfield, MO","44180","Springfield, MO","Springfield, MO","Springfield","MO",470300,273724,368568325,142.31,"MO",0.582019987242186,742.668269173701,36.4,0.232265199948708,0.117601531444064,0.133889153492462,0.123271171847808,0.138521497004891,0.115488010405027,0.0744220447342871,0.0645413911227537,436712,42605,19528,92,2.4,0.6,1.5,3021.05,7854.73,59.8747506279656
"300","Springfield, OH","44220","Springfield, OH","Springfield, OH","Springfield","OH",134083,85256,126814404,48.96,"OH",0.635844961702826,672.289561050178,40.5,0.235974062588103,0.0903688924551625,0.1104942421548,0.120947279391035,0.144470227639103,0.135658158212429,0.0862267137993104,0.0758604237600572,138333,41811,4531,86.8,8.1,0.2,0.6,403.83,1049.958,127.70320336623
"301","State College, PA","44300","State College, PA","State College, PA","State College","PA",162385,87454,74657391,28.83,"PA",0.5385595960218,1171.40444942685,28.7,0.159179167478408,0.288668095330866,0.121819598675239,0.104045717254367,0.116299759724657,0.0972141048120008,0.0594194428209624,0.0533541139035002,153990,47564,9041,87.6,3.8,0.1,6.1,1111.93,2891.018,56.1687959051102
"302","Staunton, VA","44420","Staunton-Waynesboro, VA","Staunton-Waynesboro, VA","Staunton","VA",123120,56611,98771608,38.14,"VA",0.459803443794672,573.150535323876,42.1,0.213211591365547,0.0803024421528751,0.117179456886804,0.127229920170124,0.15558387200216,0.136909081703262,0.0930026497443081,0.0765809859749203,118502,45658,5136,88.7,7.5,0.3,0.9,1006.1,2615.86,47.0667390456676
"303","Stockton, CA","44700","Stockton-Lodi, CA","Stockton, CA","Stockton","CA",762148,370583,239632615,92.52,"CA",0.486234956989981,1546.46311396301,32.7,0.292896895693311,0.104058624906246,0.132517444761902,0.132405086195072,0.134011667780524,0.100242811240526,0.0562230594799987,0.0476444099424199,685306,47139,27089,56.5,7,0.6,15.6,1426.37,3708.562,205.510383809142
"304","Sumter, SC","44940","Sumter, SC","Sumter, SC","Sumter","SC",140466,73107,170128090,65.69,"SC",0.520460467301696,429.717397050658,35.4,0.255276578320429,0.107755732578916,0.132128499106611,0.120942525312686,0.141341572364503,0.113004392495533,0.0733602590827874,0.0561904407385348,107456,38687,3872,47.7,46.9,0.2,1.2,1377.79,3582.254,39.2116248596554
"305","Syracuse, NY","45060","Syracuse, NY","Syracuse, NY","Syracuse","NY",648593,412317,504876354,194.93,"NY",0.635709913613005,816.669263143982,38.7,0.228627012407615,0.116652102321692,0.11498889940339,0.123608274962759,0.155541167290745,0.122912506772798,0.0696900133871233,0.0679800234538778,662577,52051,33634,84.1,8.5,0.5,2.8,2779.51,7226.726,89.7492170036611
"306","Tallahassee, FL","45220","Tallahassee, FL","Tallahassee, FL","Tallahassee","FL",387227,240223,327624728,126.5,"FL",0.620367381406772,733.226095192668,32.1,0.203724419114185,0.188912749412786,0.140983035439682,0.116800439832015,0.131059597782332,0.114892505164488,0.0595270172802813,0.0441002359742306,367413,44232,16164,60.6,32.7,0.2,2.7,2602.8,6767.28,57.2204785379059
"307","Tampa-St Petersburg-Clearwater, FL","45300","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL","Tampa-St Petersburg-Clearwater","FL",3194831,2441770,2478587543,956.99,"FL",0.76428768845676,985.145756459569,41.2,0.211920770123198,0.0861336936803578,0.121377112957798,0.131324860962553,0.149450119878142,0.127295388868309,0.0895247019394282,0.0829733515902133,2783243,48908,146349,77.8,12.2,0.3,3.4,3331.25,8661.25,368.864886708039
"308","Terre Haute, IN","45460","Terre Haute, IN","Terre Haute, IN","Terre Haute","IN",186367,92742,138434878,53.45,"IN",0.497631018366986,669.932327314219,37.8,0.219364941278817,0.119414238074525,0.1270059446136,0.126611570247934,0.142264752791069,0.123340582862114,0.0747107438016529,0.0672872263302885,172425,38851,6534,90.6,4.6,0.2,1.2,1935.07,5031.182,37.0423888461996
"309","Texarkana, TX-AR","45500","Texarkana, TX-AR","Texarkana, TX-AR","Texarkana","TX-AR",148761,78162,166807820,64.4,"TX--AR",0.525419968943473,468.575154330295,37.7,0.242606247289141,0.0883648099274409,0.134465951612548,0.130944591882494,0.142155601461475,0.121159769751593,0.0767421173737567,0.0635609107015519,136027,38910,5402,69.7,24.4,1,0.8,2125.26,5525.676,26.921773915083
"310","The Villages, FL","45540","The Villages, FL","The Villages, FL","The Villages","FL",132420,112991,184069162,71.07,"FL",0.853277450536173,613.850787238332,62.7,0.0911153928494969,0.036758724041961,0.0690644401627061,0.0799935773924213,0.0917790622992935,0.197441661314494,0.286159280667951,0.147687861271676,93420,48387,2804,89,7.1,0.3,0.9,580.35,1508.91,87.7587132433346
"311","Toledo, OH","45780","Toledo, OH","Toledo, OH","Toledo","OH",641816,507643,622736691,240.44,"OH--MI",0.790947872910616,815.180809701158,37.5,0.234892827921385,0.11483369638134,0.121251893913228,0.122565928136451,0.147263938203549,0.125537856005796,0.0690543405344251,0.0645995189038253,651429,48330,33694,78.9,13.4,0.3,1.5,2208.99,5743.374,111.748947569843
"312","Topeka, KS","45820","Topeka, KS","Topeka, KS","Topeka","KS",231969,150003,206127818,79.59,"KS",0.646651061133169,727.718371326281,39.1,0.249322273057682,0.0814469577115492,0.123162440672168,0.117659383418138,0.149305169538633,0.131496130328815,0.077431906614786,0.0701757386582289,233870,47418,10655,85,6.6,1.3,1.2,3290.38,8554.988,27.1150584898541
"313","Trenton-Princeton, NJ","45940","Trenton, NJ","Trenton-Ewing, NJ","Trenton-Princeton","NJ",367430,296668,273396466,105.56,"NJ",0.807413657023106,1085.12009807764,37.8,0.226409431589057,0.109259425995804,0.127804470782755,0.141378341286667,0.15182544684636,0.116868978726539,0.0643087694024496,0.0621451353703689,366513,71790,29987,62.9,20.7,0.2,11.1,228.87,595.062,617.465070866565
"314","Tucson, AZ","46060","Tucson, AZ","Tucson, AZ","Tucson","AZ",1047279,848637,926562199,357.74,"AZ",0.8103256152372,915.8985774683,37.7,0.229852600781627,0.109961306302492,0.128713416705517,0.118126461980101,0.13417623637738,0.124830785207643,0.0834388322317582,0.0709003604134809,980263,45456,39034,76,3.6,3.9,2.9,9189.44,23892.544,43.8328794120877
"315","Tulsa, OK","46140","Tulsa, OK","Tulsa, OK","Tulsa","OK",998626,655479,870011206,335.91,"OK",0.656380867311686,753.414433606732,36.5,0.255365992588626,0.0914186786249917,0.134202615954721,0.129144363921073,0.143010289308122,0.11841344543552,0.0711184689134038,0.0573261452535419,937478,56540,57747,71.2,8,7.3,2.5,6460.59,16797.534,59.4507503303759
"316","Tuscaloosa, AL","46220","Tuscaloosa, AL","Tuscaloosa, AL","Tuscaloosa","AL",252047,139114,231842934,89.52,"AL",0.551936741956857,600.035539577842,32.1,0.218239231571897,0.184260529205645,0.131216936038749,0.116248445054019,0.12577633383608,0.110917201689594,0.061058684686573,0.0522826379174432,219461,39738,11716,60.6,35.8,0.2,1.4,3558.64,9252.464,27.2410678928337
"317","Twin Falls, ID","46300","Twin Falls, ID","Twin Falls, ID","Twin Falls","ID",111290,48836,46959416,18.13,"ID",0.438817503818852,1039.96182576035,33.8,0.282036865989318,0.0973153688606883,0.135817838641018,0.114342797478013,0.128679571101562,0.109152242881812,0.0708104092205132,0.0618449058270752,99604,41899,4212,92.2,0.7,0.7,1.6,2530.48,6579.248,16.9153070381296
"318","Tyler, TX","46340","Tyler, TX","Tyler, TX","Tyler","TX",232751,130247,233729730,90.24,"TX",0.559598025357571,557.254740336199,35.6,0.256520785450661,0.10756077324356,0.128489275870948,0.12157032911489,0.130706581344116,0.112810780396159,0.0763611394565933,0.0659803351230724,209714,56292,14410,76.8,17.5,0.3,1.7,949.55,2468.83,94.275831061677
"319","Urban Honolulu, HI","26180","Urban Honolulu, HI","Honolulu, HI","Urban Honolulu","HI",974563,802459,440739747,170.17,"HI",0.823403925656935,1820.70939928184,37.8,0.220833460098384,0.103097228618758,0.141045963783313,0.131446789627017,0.138190340608074,0.120097733231082,0.0723106313738779,0.0729778526594958,953207,61174,67495,20.9,2.4,0.2,42.7,2126.98,5530.148,176.227290842849
"320","Utica-Rome, NY","46540","Utica-Rome, NY","Utica-Rome, NY","Utica-Rome","NY",289990,150756,217820117,84.1,"NY",0.519866202282837,692.112381888033,41.1,0.219357575393207,0.0981572961652922,0.111350481133746,0.123438110602311,0.153682234624929,0.130271846411287,0.0802613252637802,0.0834811304054483,299397,46151,11071,87.5,5,0.2,3.3,2715.62,7060.612,41.0715105149525
"321","Valdosta, GA","46660","Valdosta, GA","Valdosta, GA","Valdosta","GA",147292,77085,144297681,55.71,"GA",0.523348179127176,534.208169291369,31.2,0.249097343611199,0.156059260108319,0.141272888787002,0.121786973092243,0.126558156861621,0.0995214488351434,0.0613089950425538,0.0443949336619194,139588,37623,5115,58.9,34.6,0.4,1.4,1629.14,4235.764,34.77341986003
"322","Vallejo, CA","46700","Vallejo-Fairfield, CA","Vallejo-Fairfield, CA","Vallejo","CA",447643,165074,108808038,42.01,"CA",0.368762607703013,1517.11218246578,36.9,0.245642854377952,0.0978555392118913,0.13285302314779,0.131665150576759,0.154713749322598,0.123933092049237,0.0628943446620732,0.0504422466516993,413344,53505,21422,52.6,13.9,0.5,15.4,906.85,2357.81,189.855416679037
"323","Vineland-Bridgeton, NJ","47220","Vineland-Bridgeton, NJ","Vineland-Millville-Bridgeton, NJ","Vineland-Bridgeton","NJ",149527,130281,206382429,79.68,"NJ",0.871287459789871,631.260135037949,36.5,0.240315364121914,0.0953995589491262,0.143519993881375,0.141206388864103,0.142302642481102,0.111091282234318,0.0672730053920381,0.0588917640760239,156898,41237,5828,68.1,19.5,0.8,1.4,676.57,1759.082,85.0028594460065
"324","Virginia Beach-Norfolk-Newport News, VA-NC","47260","Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News","VA-NC",1768901,1439666,1334999348,515.45,"VA",0.813875960271378,1078.40202480758,35.4,0.235863498043588,0.118809606845317,0.140808394893051,0.12817561702787,0.14973353201534,0.110918158526467,0.0642101403196659,0.0514810523287011,1671683,52011,94855,59,30.6,0.3,3.8,5552.48,14436.448,122.530209647138
"325","Visalia, CA","47300","Visalia-Porterville, CA","Visalia-Porterville, CA","Visalia","CA",466195,219454,164291961,63.43,"CA",0.470734349360246,1335.75616642618,29.6,0.325940399702383,0.10702905384471,0.139895834040061,0.123671635242741,0.118393229891062,0.0905854868729632,0.0518930116536516,0.0425913487524283,442179,42845,15360,73.7,1.6,1.3,3.6,4839.41,12582.466,37.0511631026859
"326","Waco, TX","47380","Waco, TX","Waco, TX","Waco","TX",273920,172378,233750303,90.25,"TX",0.629300525700935,737.445033386759,32.7,0.254335776863937,0.142533609188356,0.129324070053553,0.114152043796242,0.12858334823291,0.106514946404094,0.0646556494938401,0.0599005559670677,234906,41723,12224,78,15.3,0.4,1.5,1834.13,4768.738,57.440773638644
"327","Warner Robins, GA","47580","Warner Robins, GA","Warner Robins, GA","Warner Robins","GA",185409,133109,260588564,100.61,"GA",0.717920920775151,510.80138727807,34.5,0.267984274481773,0.0953037884203002,0.142902072909221,0.135225160829164,0.151572551822731,0.102859185132237,0.0604932094353109,0.0436597569692638,139900,43358,7163,58.6,33.1,0.5,3,531.34,1381.484,134.210023424086
"328","Washington-Arlington-Alexandria, DC-VA-MD-WV","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria","DC-VA-MD-WV",6280487,4586770,3423261150,1321.73,"DC--VA--MD",0.730320753788679,1339.88316959108,36.1,0.238665250252142,0.092375366568915,0.153269069197104,0.150576209610241,0.152851310511862,0.112339287409735,0.0572909818224812,0.0426325246275194,5582170,74385,529990,53.5,25.3,0.3,10.1,6999.48,18198.648,345.107339841949
"329","Waterloo-Cedar Falls, IA","47940","Waterloo-Cedar Falls, IA","Waterloo-Cedar Falls, IA","Waterloo-Cedar Falls","IA",168522,113418,161179329,62.23,"IA",0.673015986043365,703.675841707965,35.8,0.220320702661796,0.14442941502452,0.126266990030926,0.109057973173479,0.130444109427419,0.122506986693998,0.0730548984322395,0.0739189245556224,167819,47623,10029,86.6,7.6,0.4,2,1514.18,3936.868,42.806108815434
"330","Watertown-Fort Drum, NY","48060","Watertown-Fort Drum, NY","Watertown-Fort Drum, NY","Watertown-Fort Drum","NY",109834,57840,106040717,40.94,"NY",0.526612888540889,545.450857334358,32.6,0.254953583012845,0.121966118610674,0.153481489129219,0.12633680062635,0.131129064175034,0.100448253017749,0.0590386220306464,0.0526460693974826,116229,49365,5942,86.4,6.1,0.5,1.8,1857.35,4829.11,22.7441495430835
"331","Wausau-Weston, WI","48140","Wausau, WI","Wausau, WI","Wausau-Weston","WI",163285,74632,121387810,46.87,"WI",0.457065866429862,614.822855771103,39.4,0.245175775568203,0.0784183555492567,0.122054556439883,0.132116989773465,0.156381701140509,0.124217718535315,0.07216756301142,0.0694673399819488,134063,51295,8210,91.6,0.6,0.3,4.9,2483.21,6456.346,25.2906210416852
"332","Weirton-Steubenville, WV-OH","44600","Weirton-Steubenville, WV-OH","Steubenville-Weirton, OH-WV","Weirton-Steubenville","WV-OH",116074,70889,130810153,50.51,"WV--OH--PA",0.610722470148354,541.922766499631,44.4,0.199206132386263,0.0869397528404069,0.100719944718531,0.120550564867341,0.154257798061935,0.152618638211709,0.0938338663281212,0.0918733025856943,124454,42158,4223,93.1,3.9,0.1,0.5,591.51,1537.926,75.4743726291122
"333","Wenatchee, WA","48300","Wenatchee, WA","Wenatchee-East Wenatchee, WA","Wenatchee","WA",120629,67227,81256350,31.37,"WA",0.557303799252253,827.344570608943,38.4,0.257331986580571,0.0852873272969951,0.11824068395801,0.117537246131092,0.14278886043072,0.128945564734317,0.0798762670899318,0.069992063778363,110884,51023,5281,76.5,0.6,0.8,0.8,4842.61,12590.786,9.58073626221588
"334","Wheeling, WV-OH","48540","Wheeling, WV-OH","Wheeling, WV-OH","Wheeling","WV-OH",138948,81249,121753200,47.01,"WV--OH",0.584743932982123,667.325376252944,43.6,0.197445082798243,0.0889219330855019,0.11069280162217,0.120114903683677,0.154180466373775,0.149895234876648,0.0886786076377154,0.090070969922271,147950,49301,8219,94,3.2,0.2,0.5,962.47,2502.422,55.5254069857122
"335","Wichita Falls, TX","48660","Wichita Falls, TX","Wichita Falls, TX","Wichita Falls","TX",151254,99437,130438073,50.36,"TX",0.657417324500509,762.331102514831,35.2,0.231557241616327,0.13160086182967,0.134257729369622,0.115368855167673,0.141032080684176,0.11041201274239,0.0712066937200111,0.0645645248701307,151306,44910,6784,81,9.1,1,2.2,2675.12,6955.312,21.7465442240406
"336","Wichita, KS","48620","Wichita, KS","Wichita, KS","Wichita","KS",640218,472870,556175274,214.74,"KS",0.738607786722648,850.217588061996,35,0.270108384251301,0.094533280048021,0.135588650228469,0.122647702231403,0.14352848276493,0.113179929413011,0.0609362486177116,0.0594773224451538,623061,52129,33840,80.9,7.5,0.9,3.7,4181.37,10871.562,58.8892378114571
"337","Williamsport, PA","48700","Williamsport, PA","Williamsport, PA","Williamsport","PA",113299,56142,68629691,26.5,"PA",0.495520701859681,818.042441718119,41.1,0.208524601458949,0.110402976462178,0.110394364013745,0.120677627442706,0.153198232725582,0.132201083446013,0.0811034268932315,0.0834976875575957,116111,44941,4993,92.1,5,0.2,0.7,1243.84,3233.984,35.0338777186282
"338","Wilmington, NC","48900","Wilmington, NC","Wilmington, NC","Wilmington","NC",297533,219957,346461640,133.77,"NC",0.739269257527736,634.866821042584,40.5,0.2,0.0994355740170846,0.129448132150201,0.127292549301023,0.137681299421774,0.143289678870596,0.0982460014076149,0.0646067648317072,362315,45975,14350,80.4,13.9,0.3,1.1,1260.62,3277.612,90.7773708419422
"339","Winchester, VA-WV","49020","Winchester, VA-WV","Winchester, VA-WV","Winchester","VA-WV",140566,69449,96304695,37.18,"VA",0.49406684404479,721.138258108808,39.1,0.240379226601905,0.0869605828507379,0.12159069680553,0.137998941403574,0.154088050314465,0.12254810386699,0.0776200261535588,0.0588143720032381,128472,49643,6785,90,4.7,0.3,1.4,1069.66,2781.116,50.5430194209806
"340","Winston-Salem, NC","49180","Winston-Salem, NC","Winston-Salem, NC","Winston-Salem","NC",676008,391024,835485857,322.58,"NC",0.578431024484917,468.019891328932,38.7,0.239914007665626,0.0924250131353919,0.120678142079934,0.136107779291924,0.149157346294982,0.12323404861037,0.0755614725873268,0.0629221903344449,477717,45904,29749,75.8,17.8,0.4,1.8,2040.04,5304.104,127.449989668378
